Ekran_Boyutu,Ekran_Karti,Ekran_Yenileme_Hizi,Hard_Disk_Kapasitesi,Ram,SSD_Kapasitesi,Cozunurluk,Islemci_Nesli,Islemci_Tipi,Isletim_Sistemi,url,price,marka
14.0,Nvidia GeForce MX330,60.0,0.0,16.0,512.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-16-gb-512-gb-ssd-2gb-mx330-w10-home-14-n4030vn3400emeabt52-p-665693521,15.0302,dell
,,,,,,,,,,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-20gb-512-gb-ssd-2gb-mx330-14-w10-home-n4030vn3400emeabt171-p-665691515,15.3886,dell
15.6,Intel Iris Graphics,60.0,0.0,12.0,256.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-12gb-256-gb-ssd-15-6-fhd-windows-10-home-n1605pvnb3520u-bt21-p-776111137,15.855,dell
15.6,Intel Iris Graphics,60.0,0.0,24.0,256.0,1920 x 1080,10.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-24-gb-256-gb-ssd-15-6-fhd-freedos-n1605pvnb3520u-bt3-p-776083437,15.5324,dell
15.6,Intel Iris Graphics,60.0,0.0,12.0,1.0,1920 x 1080,10.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-12gb-1-tbssd-15-6-fhd-freedos-n1605pvnb3520u-bt11-p-776083369,15.6762,dell
15.6,Intel Iris Graphics,60.0,0.0,24.0,256.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3520-i5-1235u-24-gb-256-gb-ssd-15-6-fhd-freedos-n1611pvnb3520u-bt4-p-775750676,15.4246,dell
,,,,,,,,,,https://www.trendyol.com//dell/vostro-3520-i5-1235u-16-gb-256-gb-ssd-15-6-fhd-freedos-n1611pvnb3520u-bt2-p-775750618,14.8145,dell
15.6,Intel XE Graphics,60.0,0.0,8.0,500.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/nirvana-x700-1155-8v00x-g-f-intel-core-i5-1155g7-8-gb-ram-500gb-nvme-ssd-gen4-freedos-p-761305618,16.299,casper
15.6,Nvidia GeForce MX110,60.0,1.0,4.0,0.0,1366 x 768,10.0,Intel Core i3,Free Dos,https://www.trendyol.com//hp/250-g7-i3-1005g1-15-6-4g-1tb-dos-p-48884566,10.999,hp
15.6,Intel XE Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-15iau7-82rk00tltx-i5-1235u-8g-256g-ssd-15-6-fhd-freedos-tasiyabilir-bilgisayar-p-767812775,13.184,lenovo
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,Belirtilmemiş,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/x515ea-bq3279-i5-1135g7-8gb-512gb-ssd-32gb-optane-15-6-fhd-freedos-tasinabilir-bilgisayar-p-471498726,13.399,asus
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,13.0,Intel Core i5,Windows,https://www.trendyol.com//hp/15-fd0006nt-86n54ea01-i5-1335u-16gb-1tbssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-cnt002-p-771942190,21.299,hp
15.6,Nvidia GeForce RTX 3050,120.0,0.0,16.0,512.0,1920 x 1080,13.0,Intel Core i7,Windows,https://www.trendyol.com//dell/gaming-g15-5530-i7-13650hx-16gb-512gb-ssd-rtx3050-6gb-120hz-15-6-fhd-w11-home-g55302401005u-p-774319954,41.016,dell
16.0,Nvidia GeForce RTX 3050,120.0,0.0,16.0,1.0,1920 x 1080,13.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/g15-5530-g155530240102u01-i5-13450hx-16gb-1tbssd-rtx3050-15-6-fullhd-freedos-tasinabilir-bilgi-p-781311066,30.4711,dell
15.6,Intel Iris Graphics,60.0,0.0,8.0,128.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//everest/everbook-eb-21ra3-i5-1135g7-8gb-128ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-364317910,10.0471,everest
15.6,Belirtilmemiş,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/thinkbook15-g4-iap-intel-core-i5-1235u-16gb-512gb-ssd-mx550-2gb-15-6-fhd-notebook-21dj00gatx-p-362227018,21.599,lenovo
15.6,Dahili Ekran Kartı,60.0,0.0,16.0,256.0,1920 x 1080,13.0,Intel Xeon,Free Dos,https://www.trendyol.com//lenovo/15-6-ideapad-3-15itl6-82h803g2tx-core-i3-1115g4-8gb-ram-512gb-ssd-fdos-p-783403285,13.5,lenovo
15.6,Intel UHD Graphics,60.0,0.0,8.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ideapad-3-81wb01ehtx-i5-10210u-8gb-512ssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-p-353714779,14.999,lenovo
14.0,Intel UHD Graphics 600,60.0,0.0,4.0,128.0,1920 x 1080,4.0,Intel Celeron,Free Dos,https://www.trendyol.com//lenovo/v14-igl-intel-celeron-n4020-4gb-128gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-82c2001htx-p-765936231,8.155,lenovo
15.6,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/v15-82tt00a6tx04-i5-1235u-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-746120125,14.8999,lenovo
14.0,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3420-n4300pvnb3420u02-i5-1235u-16gb-512ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-696834068,16.9281,dell
,,,,,,,,,,https://www.trendyol.com//dell/inspiron-15-3511-i5-1135g7-8gb-ram-256gb-ssd-15-6-inc-fhd-ubuntu-p-303501533,13.999,dell
16.1,Nvidia GeForce RTX3060,165.0,0.0,16.0,1.0,2560 x 1440,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/omen-16-k0009nt-7h8z6ea-i7-12700h-16gb-1tb-ssd-rtx-3060-16-1-inc-165hz-qhd-freedos-gaming-laptop-p-658197101,41.699,hp
15.6,Dahili Ekran Kartı,60.0,0.0,4.0,256.0,1920 x 1080,7.0,AMD Ryzen 3,Windows,https://www.trendyol.com//lenovo/ideapad-1-15amn7-82vg0087tx-ryzen-3-7320u-4gb-256gb-ssd-15-6-hd-windows-11-home-p-771770780,10.3999,lenovo
14.0,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/240-g9-6q8l8es03-i5-1235u-16gb-512ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-356883245,17.3999,hp
14.0,Nvidia GeForce MX330,60.0,0.0,16.0,2.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3400-core-i5-1135g7-16-gb-2-tbssd-2gb-mx330-freedos-uyumlu-14-n4030vn3400emeabt32-p-665730968,15.9279,dell
14.0,Nvidia GeForce MX330,60.0,1.0,8.0,1.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-8-gb-1-tbhdd-1-tbssd-2gb-mx330-w10-home-14-n4030vn3400emeabt65-p-665693631,15.819,dell
14.0,Nvidia GeForce MX330,60.0,1.0,20.0,256.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-20gb-1-thdd-256-ssd-2gb-mx330-14-w10-home-n4030vn3400emeabt170-p-665693607,15.7831,dell
14.0,Nvidia GeForce MX330,60.0,0.0,24.0,512.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-24-gb-512-gb-ssd-2gb-mx330-w10-home-14-n4030vn3400emeabt53-p-665693566,15.6403,dell
14.0,Nvidia GeForce MX330,60.0,1.0,12.0,512.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-12gb-1-tbhdd-512-gb-ssd-2gb-mx330-w1o-pro-14-n4030vn3400emeabt96-p-665693562,15.7471,dell
14.0,Nvidia GeForce MX330,60.0,1.0,12.0,512.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-12gb-1-tbhdd-512-gb-ssd-2gb-mx330-w11-pro-14-n4030vn3400emeabt136-p-665693551,15.9279,dell
14.0,Nvidia GeForce MX330,60.0,0.0,32.0,256.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-32-gb-256-gb-ssd-2gb-mx330-w1o-pro-14-n4030vn3400emeabt84-p-665693544,15.855,dell
14.0,Nvidia GeForce MX330,60.0,0.0,16.0,1.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-16-gb-1-tbssd-2gb-mx330-w1o-pro-14-n4030vn3400emeabt102-p-665685597,15.819,dell
15.6,Nvidia GeForce MX550,60.0,2.0,32.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/inspiron-3520-intel-i5-1235u-32gb-2tb-1tb-ssd-mx550-ubuntu-15-6-fhd-i3520600bua128-p-776114709,24.8922,dell
15.6,Dahili Ekran Kartı,60.0,0.0,12.0,512.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/i3-1115g4-12gb-512gb-ssd-15-6-freedos-tasinabilir-bilgisayar-x515ea-ej3579t5-p-719040403,11.499,asus
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Windows,https://www.trendyol.com//lenovo/ideapad-3-15alc6-amd-ryzen-5-5500u-8gb-512gb-ssd-windows-10-home-15-6-fhd-82ku0081tx13-p-635082699,15.0,lenovo
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/v15-i5-1135g7-16gb-1tb-ssd-15-6-fhd-windows-11-pro-tasinabilir-bilgisayar-82kb01b8tx-p-770662548,20.591,lenovo
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/v15-i5-1135g7-16gb-1tb-ssd-15-6-fhd-windows-11-home-tasinabilir-bilgisayar-82kb01b8tx-p-744759392,19.916,lenovo
15.6,Intel Iris Graphics,60.0,0.0,32.0,1.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//everest/everbook-eb-15r07-i5-1135g7-32gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-639508982,14.2918,everest
15.6,Intel UHD Graphics,60.0,0.0,4.0,256.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/x515ea-bq868-15-6-fhd-i3-1115g4-4-gb-ram-256-gb-ssd-freedos-p-735393903,9.498,asus
15.6,Dahili Ekran Kartı,60.0,0.0,16.0,256.0,1920 x 1080,13.0,Intel Xeon,Free Dos,https://www.trendyol.com//hp/14-640-g9-6s6y1ea-core-i5-1235u-8gb-ram-512gb-ssd-fdos-gumus-p-777612825,26.9573,hp
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/probook-amd-ryzen-5-5625u-16gb-ram-512gb-ssd-amd-radeon-15-6-inc-ips-fhd-freedos-p7k8q4aa01-p-742046371,18.6,hp
15.6,Intel Iris Graphics,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-8gb-512gb-ssd-intel-iris-xe-graphics-win11home-15-6-fhd-250g96q8n9es18-p-742040405,18.5,hp
15.6,Intel Iris Graphics,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-8gb-512gb-ssd-intel-iris-xe-graphics-freedos-15-6-fhd-250g96q8n9es02-p-742027651,18.0,hp
15.6,Intel Iris Graphics,60.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-32gb-1tb-ssd-intel-iris-xe-graphics-win11pro-15-6-fhd-250g96q8n9es43-p-742026547,22.2,hp
15.6,Intel Iris Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-8gb-256gb-ssd-intel-iris-xe-graphics-win11home-15-6-fhd-250g96q8n9es17-p-742025391,18.0,hp
15.6,Intel Iris Graphics,60.0,0.0,16.0,256.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-16gb-256gb-ssd-intel-iris-xe-graphics-freedos-15-6-fhd-250g96q8n9es05-p-742023794,18.1,hp
14.0,Intel UHD Graphics,60.0,0.0,64.0,256.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-64-gb-256-gb-fdos-14-fhd-6q8l7es-p-662773803,19.745,hp
14.0,Intel UHD Graphics,60.0,0.0,64.0,256.0,1920 x 1080,12.0,Intel Core i3,Windows,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-64-gb-256gb-w11pro-14-fhd-6q8l7es-p-662773802,20.611,hp
14.0,Intel UHD Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i3,Windows,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-8-gb-256-gb-w11pro-14-fhd-6q8l7es-p-662765854,15.401,hp
14.0,Intel UHD Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i3,Windows,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-8-gb-256-gb-w11pro-14-fhd-6q8l7es-p-662765854,15.401,hp
14.0,Intel UHD Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-8-gb-256-gb-fdos-14-fhd-6q8l7es-p-662752932,14.754,hp
14.0,Intel Iris Graphics,60.0,0.0,8.0,256.0,1920 x 1280,12.0,Intel Core i3,Windows,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-8gb-256gb-ssd-14-fhd-w11p-tasinabilir-bilgisayar-6q8l7es-p-636470155,15.401,hp
14.0,Intel Iris Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-8gb-256gb-ssd-14-fhd-fdos-tasinabilir-bilgisayar-6q8l7es-p-628695403,14.754,hp
14.0,Intel UHD Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//hp/240-g9-6q8l7es-i3-1215u-8gb-256ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-443358297,12.2204,hp
16.1,Nvidia GeForce RTX 3050,144.0,0.0,32.0,2.0,1920 x 1080,7.0,AMD Ryzen 7,Windows,https://www.trendyol.com//hp/victus-16-s0060nt-ryzen-7-7840hs-32gb-2tb-ssd-rtx3050-6gb-144hz-16-1-fhd-w11pro-8d7v8ea-p-754017998,34.999,hp
15.6,Nvidia GeForce RTX 2050,144.0,0.0,8.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Windows,https://www.trendyol.com//asus/vivobook-pro-15-m6500qf-hn019w-r5-5-5600h-8gb-512gb-w11-home-15-6-fhd-p-779016428,24.999,asus
15.6,Intel UHD Graphics,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/x515ea-ej3575a9-i3-1115g4-8gb-512ssd-15-6-fullhd-w11p-tasinabilir-bilgisayar-p-765761871,16.6311,asus
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1080,13.0,Intel Core i5,Windows,https://www.trendyol.com//hp/15-fd0021nt-88t59ea-i5-1335u-8gb-ram-512gb-ssd-15-6-inc-fhd-windows-11-home-siyah-p-761908846,18.099,hp
15.6,AMD Radeon RX6500M,144.0,0.0,32.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/victus-gaming-laptop-15-fb0025nt-r5-5600h-32gb-512gb-ssd-rx6500m-15-6-144hz-fhd-fdos-7n9g7ea-p-709169592,27.509,hp
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//lenovo/v15-82tt0055tx01-i7-1255u-16gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-743550158,20.3999,lenovo
15.6,Intel UHD Graphics,60.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/expertbook-b1-i3-1215u-16-gb-1-tbssd-15-6-fhd-freedos-b1502cba-ej0253-bt12-p-721222957,12.9122,asus
15.6,Intel UHD Graphics,60.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1504za38-bq441a38-intel-core-i7-1255u-16gb-1tb-ssd-freedos-15-6-p-779136707,22.569,asus
15.6,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//hp/15s-fq4015nt-54u49ea07-i5-1155g7-16gb-512ssd-15-6-fullhd-w11p-tasinabilir-bilgisayar-p-764894286,18.399,hp
15.6,Intel XE Graphics,60.0,0.0,16.0,1.0,1920 x 1080,13.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1504va-nj104a3-i5-1335u-16gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-752735821,19.9979,asus
12.5,Intel Iris Graphics,60.0,0.0,8.0,256.0,2560 x 1600,12.0,Intel Core i5,Linux,https://www.trendyol.com//lenovo/ideapad-duet-5-12iau7-core-i5-1235u-8gb-256gb-ssd-touch-12-4-freedos-p-661813411,32.999,lenovo
15.6,Belirtilmemiş,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ideapad-82h8034stx-3-11-nesil-core-i5-1155g7-8gb-256-ssd-15-6inc-w11-p-650301030,14.999,lenovo
18.0,Nvidia GeForce MX450,90.0,500.0,36.0,32.0,4480 x 2520,5.0,MediaTek P60T,Windows,https://www.trendyol.com//asus/f515ea-ej3281-i5-1135g7-8gb-256gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-hc-p-774402062,15.387,asus
15.6,Intel UHD Graphics 600,60.0,0.0,4.0,128.0,1366 x 768,13.0,Intel Celeron,Windows,https://www.trendyol.com//asus/x515ma-br473w-intel-celeron-n4020-4gb-128gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-290738916,8.499,asus
14.0,Intel UHD Graphics,60.0,0.0,8.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//honor/magicbook-x14-i5-10210u-8gb-ram-512gb-ssd-14-fhd-windows-10-space-gray-p-232806068,23.999,honor
15.6,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/inspiron-15-3511-i3511122sppu06-i5-1135g7-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisay-p-342042420,14.999,dell
13.0,Intel Iris Graphics,90.0,0.0,16.0,512.0,2880 x 1800,12.0,MediaTek P60T,Windows,https://www.trendyol.com//microsoft/surface-pro-9-5g-sq3-16gb-512gb-ssd-w11p-sim-kart-destekli-1-yil-garanti-p-746863930,91.466,microsoft
17.0,Nvidia GeForce RTX 4090,240.0,0.0,32.0,1.0,1920 x 1080,13.0,Intel Core i9,Free Dos,https://www.trendyol.com//msi/vector-gp78hx-13vi-446xtr-i9-13950hx-32gb-ddr5-1tb-ssd-16gb-rtx4090-17-qhd-240hz-freedos-gamin-p-772276505,124.0058,msi
15.6,Intel Iris Graphics,60.0,0.0,24.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/v15-82tt00a6tx07-i5-1235u-24gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-746126922,16.199,lenovo
16.0,Dahili Ekran Kartı,60.0,0.0,24.0,512.0,1920 x 1200,1.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//asus/vivobook-16x-m1603qa-mb13702-ryzen-7-5800h-24gb-512gb-ssd-16-wuxga-freedos-p-757181645,21.029,asus
15.6,Nvidia GeForce GTX 1650,60.0,0.0,32.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-intel-core-i5-10300h-32gb-512gb-ssd-gtx1650-w10p-15-6-fx506lhb-hn323wp07-p-345187379,26.1188,asus
15.6,Intel HD Graphics,60.0,1.0,4.0,0.0,1920 x 1080,13.0,Intel Celeron,Free Dos,https://www.trendyol.com//asus/x543ma-gq1015-intel-n4020-4gb-1tb-hdd-o-b-vga-15-6-notebook-p-84707563,9.489,asus
14.0,M1 Pro 14 Çekirdekli,120.0,0.0,16.0,512.0,3024 x 1964,13.0,Apple M1 Pro,Mac Os,https://www.trendyol.com//apple/macbookpro-14-m1-pro-8ccpu-14c-gpu-16gb512gb-ssd-grisi-dizustu-bilgisayar-apple-turkiye-garantili-p-179203086,71.699,apple
14.0,Nvidia GeForce GTX 1650,60.0,0.0,32.0,512.0,1920 x 1080,12.0,Intel Core i7,Windows,https://www.trendyol.com//msi/prestige-14-a12sc-024tr-01-intel-core-i7-1280p-32gb-512gb-ssd-gtx1650-w11-home-14-fhd-tasinabil-p-781952180,35.65,msi
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/probook-450-g9-6s6y7ea-i7-1260p-16gb-1tb-ssd-15-6-fdos-p-367531699,26.0,hp
16.0,Nvidia GeForce RTX 4060,165.0,0.0,16.0,512.0,2560 x 1600,13.0,Intel Core i7,Windows,https://www.trendyol.com//acer/predator-13-nesil-core-i7-13700hx-rtx4060-8gb-16gb-512gb-ssd-16inc-w11-p-774440697,57.998,acer
15.6,Intel Iris Graphics,60.0,0.0,12.0,1.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3520-i5-1235u-12gb-1-tbssd-15-6-fhd-uyumlu-10-home-n1611pvnb3520u-bt43-p-775780197,16.8246,dell
15.6,Intel UHD Graphics,60.0,0.0,32.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//hp/250-g8-i5-1135g7-32gb-1tb-ssd-15-6-w11h-fhd-laptop-dizustu-bilgisayar-p-781599604,17.59,hp
15.6,AMD Radeon Graphics,60.0,0.0,16.0,1.0,1920 x 1080,5.0,AMD Ryzen 3,Free Dos,https://www.trendyol.com//hp/15s-eq2010nt-amd-ryzen-3-5300u-16gb-ram-1tb-ssd-15-6-inc-fhd-freedos-hp4h0k2ea05-zettacanta-p-742041038,14.8,hp
15.6,AMD Radeon Graphics,60.0,0.0,8.0,1.0,1920 x 1080,5.0,AMD Ryzen 3,Free Dos,https://www.trendyol.com//hp/15s-eq2010nt-amd-ryzen-3-5300u-8gb-ram-1tb-ssd-15-6-inc-fhd-freedos-hp4h0k2ea02-zettacanta-p-742038945,14.1,hp
15.6,Intel Iris Graphics,60.0,0.0,24.0,1.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//asus/vivobook-15-x1502za-ej030w06-i5-1235u-24gb-1tbssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-p-760103598,18.449,asus
13.5,Intel UHD Graphics,60.0,0.0,32.0,1.0,1920 x 1280,13.0,Intel Core i7,Windows,https://www.trendyol.com//hp/spectre-x360-14-ef2001nt-7p6h2ea-i7-1355u-32gb-ram-1tb-ssd-13-5-wuxga-win11-dokunmatik-mavi-p-759544646,53.789,hp
,,,,,,,,,,https://www.trendyol.com//asus/d509da-ej315-amd-ryzen-5-3500u-4gb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-p-39315017,18.399,asus
15.6,Intel UHD Graphics,60.0,512.0,8.0,512.0,1920 x 1080,13.0,Intel Core i7,Windows,https://www.trendyol.com//asus/vivobook-15-13-nesil-core-i7-1355u-8gb-512gb-ssd-15-6inc-w11-p-779232631,27.854,asus
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1920 x 1080,7.0,AMD Ryzen 3,Free Dos,https://www.trendyol.com//acer/aspire-3-a315-24p-r741-nx-kdeey-006a1-ryzen3-7320u-8gb-512ssd-15-6-fullhd-freedos-tasinabilir-p-776858866,10.299,acer
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1080,7.0,AMD Ryzen 5,Windows,https://www.trendyol.com//asus/e1504fa-nj113w-fhd-ryzen5-7520u-8gb-ram-512ssd-win11-15-6-gumus-notebook-p-773623428,15.999,asus
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1080,7.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/pavilion-15-eh3011nt-amd-ryzen-5-7530u-8gb-512gb-dos-15-6-fhd-gumus-laptop-hp-turkiye-garantili-p-761481839,17.3076,hp
16.1,Nvidia GeForce RTX 3090,144.0,0.0,32.0,2.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//hp/victus-16-s0053nt-892q1eaa-ryzen-7-7840hs-32gb-2tb-ssd-6gb-rtx-4050-144hz-16-1-fdos-p-783342245,37.999,hp
15.6,Intel UHD Graphics,60.0,0.0,40.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1504za78-bq441a78-intel-core-i7-1255u-40gb-1tb-ssd-freedos-15-6-p-779135469,24.2989,asus
14.1,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//monster/huma-h4-v5-1-12-intel-core-i5-1235u-16gb-ram-1tb-ssd-windows-11-14-1-fhd-rose-gold-p-679940203,22.499,monster
15.6,Intel Iris Graphics,60.0,0.0,32.0,256.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-32gb-256gb-ssd-intel-iris-xe-graphics-freedos-15-6-fhd-250g96q8n9es09-p-742079984,19.2,hp
15.6,Intel Iris Graphics,60.0,0.0,32.0,256.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//hp/250-g9-intel-core-i5-1235u-32gb-256gb-ssd-intel-iris-xe-win11home-15-6-fhd-250g96q8n9es25-p-742026479,19.7,hp
16.1,Nvidia GeForce RTX 4050,144.0,0.0,16.0,512.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//hp/victus-16-s0022nt-r7-7840hs-16gb-512gb-ssd-rtx4050-6gb-dos-16-1-144hz-notebook-7z588ea-p-739506836,32.899,hp
